STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR023,2020,18.43,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR024,2020,35.07,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR025,2020,90.06,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR026,2020,41.58,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR027,2020,37.47,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR028,2020,43.25,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR03,2020,466.86,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR031,2020,113.61,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR032,2020,13.54,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR033,2020,45.59,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR034,2020,29.54,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR035,2020,143.09,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR036,2020,81.16,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR037,2020,40.33,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR05,2020,430.42,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR050,2020,430.42,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR06,2020,246.93,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR061,2020,38.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR062,2020,62.86,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR063,2020,31.05,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR064,2020,35.34,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HR065,2020,79.19,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU,2020,4285.31,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU,2021,4313.37,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU1,2020,1994.26,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU1,2021,1991.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU11,2020,1563.61,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU11,2021,1549.35,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU110,2020,1563.61,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU110,2021,1549.35,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU12,2020,430.65,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU12,2021,442.16,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU120,2020,430.65,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU120,2021,442.16,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU2,2020,1100.86,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU2,2021,1134.85,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU21,2020,425.57,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU21,2021,458,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU211,2020,177.74,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU211,2021,203.53,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU212,2020,128.53,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU212,2021,132.71,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU213,2020,119.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU213,2021,121.76,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU22,2020,393.01,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU22,2021,396.52,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU221,2020,204.44,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU221,2021,206.25,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU222,2020,97.73,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU222,2021,98.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU223,2020,90.84,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU223,2021,91.87,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU23,2020,282.28,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU23,2021,280.34,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU231,2020,117.06,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU231,2021,118,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU232,2020,88.01,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU232,2021,86.62,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU233,2020,77.21,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU233,2021,75.72,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU3,2020,1190.19,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU3,2021,1187.01,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU31,2020,344.77,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU31,2021,345.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU311,2020,199.77,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU311,2021,202.06,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU312,2020,102.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU312,2021,100.07,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU313,2020,42.11,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU313,2021,42.97,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU32,2020,436.89,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU32,2021,436.55,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU321,2020,171.66,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU321,2021,173.21,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU322,2020,111.75,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU322,2021,112.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU323,2020,153.48,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU323,2021,151.14,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU33,2020,408.53,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU33,2021,405.36,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU331,2020,175.92,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU331,2021,173.28,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU332,2020,96.95,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU332,2021,94.09,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU333,2020,135.66,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HU333,2021,138,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HUZ,2020,0,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HUZ,2021,0,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HUZZ,2020,0,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HUZZ,2021,0,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HUZZZ,2020,0,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,HUZZZ,2021,0,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE,2020,1919.48,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE0,2020,1919.48,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE04,2020,295.55,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE041,2020,127.38,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE042,2020,168.18,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE05,2020,596.32,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE051,2020,170.31,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE052,2020,141.28,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE053,2020,284.74,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE06,2020,1027.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE061,2020,709.81,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE062,2020,226.44,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IE063,2020,91.35,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,IT,2020,19131.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC,2020,5760.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC1,2020,1423.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC11,2020,772.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC12,2020,52.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC13,2020,53.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC14,2020,41.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC15,2020,117.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC16,2020,201.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC17,2020,57.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC18,2020,126.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC2,2020,43.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC20,2020,43.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC3,2020,488.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC31,2020,50.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC32,2020,73.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC33,2020,293.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC34,2020,70.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC4,2020,3805.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC41,2020,280,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC42,2020,179.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC43,2020,104.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC44,2020,56.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC46,2020,389.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC47,2020,443.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC48,2020,141.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC49,2020,60.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC4A,2020,110.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC4B,2020,143.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC4C,2020,1630.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITC4D,2020,264.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF,2020,3430.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF1,2020,381.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF11,2020,84,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF12,2020,91.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF13,2020,85.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF14,2020,121.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF2,2020,74.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF21,2020,20.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF22,2020,54.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF3,2020,1381.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF31,2020,203.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF32,2020,59.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF33,2020,749.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF34,2020,100.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF35,2020,268.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF4,2020,1010.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF43,2020,148.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF44,2020,93.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF45,2020,180.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF46,2020,139.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF47,2020,364.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF48,2020,84.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF5,2020,149.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF51,2020,98.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF52,2020,51.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF6,2020,432.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF61,2020,150.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF62,2020,36.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF63,2020,88.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF64,2020,34.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITF65,2020,122.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG,2020,1568.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG1,2020,1118.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG11,2020,85.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG12,2020,285.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG13,2020,145.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG14,2020,83.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG15,2020,52.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG16,2020,30.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG17,2020,258.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG18,2020,84.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG19,2020,92.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG2,2020,449.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG2D,2020,133,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG2E,2020,51.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG2F,2020,158,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG2G,2020,38.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITG2H,2020,68.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH,2020,4243.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH1,2020,229.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH10,2020,229.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH2,2020,200.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH20,2020,200.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH3,2020,1747.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH31,2020,341.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH32,2020,321.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH33,2020,72.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH34,2020,317.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH35,2020,285.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH36,2020,339.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH37,2020,70,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH4,2020,423,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH41,2020,110.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH42,2020,181.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH43,2020,43.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH44,2020,87.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH5,2020,1643.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH51,2020,104.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH52,2020,179.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH53,2020,193,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH54,2020,273.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH55,2020,416.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH56,2020,97.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH57,2020,131.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH58,2020,139.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITH59,2020,107.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI,2020,4121.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI1,2020,1234.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI11,2020,50.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI12,2020,114,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI13,2020,78.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI14,2020,393.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI15,2020,93.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI16,2020,97.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI17,2020,140.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI18,2020,110.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI19,2020,93.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI1A,2020,61.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI2,2020,270.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI21,2020,205.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI22,2020,64.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI3,2020,490.4,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI31,2020,116,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI32,2020,166.6,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI33,2020,96.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI34,2020,62.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI35,2020,48.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI4,2020,2127.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI41,2020,73.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI42,2020,37.8,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI43,2020,1729.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI44,2020,156.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITI45,2020,129,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITZ,2020,7.1,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ITZZ,2020,7.1,
