STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI196,2020,30.38,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI197,2020,65.69,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1B,2020,236.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1B1,2020,236.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1C,2020,149.5,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1C1,2020,62.29,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1C2,2020,22.96,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1C3,2020,22.04,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1C4,2020,26.34,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1C5,2020,15.87,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1D,2020,181.71,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1D1,2020,19.81,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1D2,2020,33.35,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1D3,2020,21.52,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1D5,2020,9.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1D7,2020,27.62,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1D8,2020,13.79,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI1D9,2020,56.33,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI2,2020,5.07,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI20,2020,5.07,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FI200,2020,5.07,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FIZ,2020,1.44,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FIZZ,2020,1.44,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FIZZZ,2020,1.44,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR,2020,7816.25,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR,2021,7924.37,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR1,2020,1452.99,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR1,2021,1473.23,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR10,2020,1452.99,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR10,2021,1473.23,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR101,2020,419.34,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR101,2021,425.18,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR102,2020,127.45,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR102,2021,129.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR103,2020,150.55,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR103,2021,152.65,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR104,2020,131.35,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR104,2021,133.18,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR105,2020,171.09,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR105,2021,173.47,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR106,2020,174.72,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR106,2021,177.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR107,2020,162.29,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR107,2021,164.55,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR108,2020,116.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FR108,2021,117.83,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB,2020,284.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB,2021,288.77,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB0,2020,284.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB0,2021,288.77,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB01,2020,34.64,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB01,2021,35.12,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB02,2020,40.35,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB02,2021,40.91,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB03,2020,24.85,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB03,2021,25.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB04,2020,75.16,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB04,2021,76.21,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB05,2020,32.76,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB05,2021,33.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB06,2020,77.04,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRB06,2021,78.12,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC,2020,326.94,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC,2021,331.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC1,2020,192.47,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC1,2021,195.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC11,2020,74.15,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC11,2021,75.18,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC12,2020,24.75,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC12,2021,25.09,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC13,2020,58.74,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC13,2021,59.56,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC14,2020,34.83,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC14,2021,35.32,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC2,2020,134.48,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC2,2021,136.35,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC21,2020,65.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC21,2021,66.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC22,2020,27.73,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC22,2021,28.12,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC23,2020,22.88,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC23,2021,23.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC24,2020,18.67,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRC24,2021,18.93,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD,2020,373.97,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD,2021,379.18,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD1,2020,169.49,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD1,2021,171.85,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD11,2020,83.74,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD11,2021,84.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD12,2020,54.09,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD12,2021,54.84,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD13,2020,31.66,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD13,2021,32.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD2,2020,204.48,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD2,2021,207.33,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD21,2020,53.95,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD21,2021,54.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD22,2020,150.54,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRD22,2021,152.64,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE,2020,689.57,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE,2021,699.18,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE1,2020,482.73,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE1,2021,489.46,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE11,2020,327.11,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE11,2021,331.67,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE12,2020,155.62,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE12,2021,157.79,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE2,2020,206.84,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE2,2021,209.72,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE21,2020,56.41,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE21,2021,57.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE22,2020,78.13,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE22,2021,79.21,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE23,2020,72.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRE23,2021,73.32,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF,2020,643.08,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF,2021,652.04,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF1,2020,212.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF1,2021,215.36,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF11,2020,133.46,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF11,2021,135.32,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF12,2020,78.94,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF12,2021,80.04,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF2,2020,160.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF2,2021,162.54,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF21,2020,29.61,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF21,2021,30.03,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF22,2020,32.79,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF22,2021,33.24,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF23,2020,74.93,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF23,2021,75.97,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF24,2020,22.98,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF24,2021,23.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF3,2020,270.38,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF3,2021,274.14,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF31,2020,94.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF31,2021,95.62,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF32,2020,22.24,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF32,2021,22.55,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF33,2020,114.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF33,2021,116.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF34,2020,38.93,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRF34,2021,39.47,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG,2020,416.43,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG,2021,422.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG0,2020,416.43,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG0,2021,422.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG01,2020,163.97,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG01,2021,166.26,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG02,2020,94.38,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG02,2021,95.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG03,2020,33.64,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG03,2021,34.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG04,2020,61.57,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG04,2021,62.43,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG05,2020,62.87,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRG05,2021,63.74,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH,2020,404.38,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH,2021,410.01,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH0,2020,404.38,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH0,2021,410.01,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH01,2020,64.51,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH01,2021,65.41,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH02,2020,116.11,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH02,2021,117.72,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH03,2020,142.58,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH03,2021,144.57,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH04,2020,81.18,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRH04,2021,82.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI,2020,708.57,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI,2021,718.44,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI1,2020,407.52,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI1,2021,413.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI11,2020,44.17,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI11,2021,44.78,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI12,2020,204.97,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI12,2021,207.82,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI13,2020,44.01,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI13,2021,44.62,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI14,2020,35.97,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI14,2021,36.47,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI15,2020,78.41,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI15,2021,79.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI2,2020,93.84,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI2,2021,95.14,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI21,2020,29.84,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI21,2021,30.26,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI22,2020,14.62,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI22,2021,14.83,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI23,2020,49.38,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI23,2021,50.06,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI3,2020,207.21,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI3,2021,210.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI31,2020,38.63,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI31,2021,39.17,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI32,2020,70.19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI32,2021,71.17,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI33,2020,39.59,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI33,2021,40.14,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI34,2020,58.81,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRI34,2021,59.63,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ,2020,698.26,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ,2021,707.99,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ1,2020,325.56,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ1,2021,330.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ11,2020,44.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ11,2021,44.93,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ12,2020,79.27,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ12,2021,80.37,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ13,2020,138.54,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ13,2021,140.47,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ14,2020,12.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ14,2021,12.37,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ15,2020,51.24,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ15,2021,51.95,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ2,2020,372.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ2,2021,377.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ21,2020,18.33,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ21,2021,18.58,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ22,2020,32.38,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ22,2021,32.83,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ23,2020,182.16,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ23,2021,184.69,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ24,2020,20.45,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ24,2021,20.73,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ25,2020,19.06,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ25,2021,19.33,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ26,2020,29.31,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ26,2021,29.72,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ27,2020,42.16,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ27,2021,42.75,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ28,2020,28.87,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRJ28,2021,29.27,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRK,2020,903.23,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRK,2021,915.81,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRK1,2020,165.28,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRK1,2021,167.58,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRK11,2020,37.77,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,O-Q,FRK11,2021,38.29,p
